,Id,monthly_rent,hacdor,rooms,hacapo,v14a,refrig,v18q,v18q1,r4h1,r4h2,r4m1,r4m2,tamhog,tamviv,escolari,paredblolad,paredzocalo,paredpreb,pareddes,paredmad,paredzinc,paredfibras,paredother,pisomoscer,pisocemento,pisoother,pisonatur,pisonotiene,pisomadera,techozinc,techoentrepiso,techocane,techootro,cielorazo,abastaguadentro,abastaguafuera,abastaguano,public,planpri,noelec,coopele,sanitario1,sanitario2,sanitario3,sanitario5,sanitario6,energcocinar1,energcocinar2,energcocinar3,energcocinar4,elimbasu1,elimbasu2,elimbasu3,elimbasu4,elimbasu5,elimbasu6,epared1,epared2,epared3,etecho1,etecho2,etecho3,eviv1,eviv2,eviv3,dis,male,female,estadocivil1,estadocivil2,estadocivil3,estadocivil4,estadocivil5,estadocivil6,estadocivil7,parentesco1,parentesco2,parentesco3,parentesco4,parentesco5,parentesco6,parentesco7,parentesco8,parentesco9,parentesco10,parentesco11,parentesco12,idhogar,hogar_nin,hogar_adul,hogar_mayor,instlevel1,instlevel2,instlevel3,instlevel4,instlevel5,instlevel6,instlevel7,instlevel8,instlevel9,bedrooms,overcrowding,tipovivi1,tipovivi2,tipovivi3,tipovivi4,tipovivi5,computer,television,mobilephone,qmobilephone,region_central,region_chorotega,region_pacifico_central,region_brunca,region_huetar_atlantica,region_huetar_norte,zona_urbana,zona_rural,age,Target
8788,ID_dbd9d36b1,107500.0,0,5,0,1,1,0,0.0,0,1,1,1,3,3,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,c3cbb8855,1,2,0,0,0,1,0,0,0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,31,4
8789,ID_1755d241c,45000.0,0,6,0,1,1,0,0.0,0,1,0,2,3,3,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,371938df6,2,1,0,0,0,0,0,0,1,0,0,0,3,1.0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,1,1,0,14,2
8790,ID_533c3adf6,45000.0,0,6,0,1,1,0,0.0,0,1,0,2,3,3,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,371938df6,2,1,0,0,0,1,0,0,0,0,0,0,3,1.0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,1,1,0,42,2
8791,ID_6380ea93c,45000.0,0,6,0,1,1,0,0.0,0,1,0,2,3,3,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,371938df6,2,1,0,0,0,0,1,0,0,0,0,0,3,1.0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,1,1,0,19,2
8792,ID_329d68d0c,140000.0,0,4,0,1,1,0,0.0,0,0,0,1,1,1,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,f3b7584c0,0,1,0,0,0,1,0,0,0,0,0,0,2,0.5,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,62,3
8793,ID_783383eb6,60000.0,0,4,0,1,1,0,0.0,2,0,0,1,3,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,f94589d38,2,1,0,1,0,0,0,0,0,0,0,0,2,1.5,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,7,2
8794,ID_a160b1135,60000.0,0,4,0,1,1,0,0.0,2,0,0,1,3,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,f94589d38,2,1,0,1,0,0,0,0,0,0,0,0,2,1.5,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,5,2
8795,ID_81c004cc5,60000.0,0,4,0,1,1,0,0.0,2,0,0,1,3,3,10,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,f94589d38,2,1,0,0,0,0,1,0,0,0,0,0,2,1.5,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,26,1
8796,ID_d67ba3313,150000.0,0,3,0,1,1,0,0.0,0,1,0,0,1,1,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,cd3c14d62,0,1,0,0,1,0,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,63,4
8797,ID_b94d86369,150000.0,0,6,0,1,1,0,0.0,0,2,1,1,4,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0bc813efd,2,2,0,0,1,0,0,0,0,0,0,0,2,2.0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,1,1,0,10,4
8798,ID_24e643bb5,150000.0,0,6,0,1,1,0,0.0,0,2,1,1,4,4,15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0bc813efd,2,2,0,0,0,0,0,0,0,0,1,0,2,2.0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,1,1,0,40,4
8799,ID_7118eff08,150000.0,0,6,0,1,1,0,0.0,0,2,1,1,4,4,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0bc813efd,2,2,0,0,0,0,0,0,1,0,0,0,2,2.0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,1,1,0,16,4
8800,ID_4d5b89d9b,150000.0,0,6,0,1,1,0,0.0,0,2,1,1,4,4,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0bc813efd,2,2,0,0,0,0,1,0,0,0,0,0,2,2.0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,1,1,0,40,4
8801,ID_412931194,110153.84615384616,0,8,0,1,1,0,0.0,0,2,2,2,6,6,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6bf1582e2,2,4,0,0,0,0,1,0,0,0,0,0,4,1.5,1,0,0,0,0,0,0,1,4,0,0,0,0,0,1,1,0,58,4
8802,ID_26de99ce6,110153.84615384616,0,8,0,1,1,0,0.0,0,2,2,2,6,6,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6bf1582e2,2,4,0,0,0,0,0,1,0,0,0,0,4,1.5,1,0,0,0,0,0,0,1,4,0,0,0,0,0,1,1,0,22,4
8803,ID_298543d8c,110153.84615384616,0,8,0,1,1,0,0.0,0,2,2,2,6,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6bf1582e2,2,4,0,1,0,0,0,0,0,0,0,0,4,1.5,1,0,0,0,0,0,0,1,4,0,0,0,0,0,1,1,0,3,4
8804,ID_b4c2552e6,110153.84615384616,0,8,0,1,1,0,0.0,0,2,2,2,6,6,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6bf1582e2,2,4,0,0,0,0,0,1,0,0,0,0,4,1.5,1,0,0,0,0,0,0,1,4,0,0,0,0,0,1,1,0,51,4
8805,ID_24e6b28dd,110153.84615384616,0,8,0,1,1,0,0.0,0,2,2,2,6,6,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6bf1582e2,2,4,0,0,0,0,0,1,0,0,0,0,4,1.5,1,0,0,0,0,0,0,1,4,0,0,0,0,0,1,1,0,23,4
8806,ID_ddf33e66d,110153.84615384616,0,8,0,1,1,0,0.0,0,2,2,2,6,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6bf1582e2,2,4,0,1,0,0,0,0,0,0,0,0,4,1.5,1,0,0,0,0,0,0,1,4,0,0,0,0,0,1,1,0,0,4
8807,ID_e7620b5c8,70000.0,0,4,0,1,1,0,0.0,1,1,1,1,4,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,a8dcd4364,2,2,0,1,0,0,0,0,0,0,0,0,2,2.0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,1,1,0,3,2
8808,ID_7b3d7afb1,70000.0,0,4,0,1,1,0,0.0,1,1,1,1,4,4,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,a8dcd4364,2,2,0,0,0,0,1,0,0,0,0,0,2,2.0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,1,1,0,30,2
8809,ID_bf3fa1d51,70000.0,0,4,0,1,1,0,0.0,1,1,1,1,4,4,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,a8dcd4364,2,2,0,0,0,0,1,0,0,0,0,0,2,2.0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,1,1,0,44,2
8810,ID_991b84866,70000.0,0,4,0,1,1,0,0.0,1,1,1,1,4,4,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,a8dcd4364,2,2,0,0,1,0,0,0,0,0,0,0,2,2.0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,1,1,0,11,2
8811,ID_3d552507f,120000.0,0,4,0,1,1,0,0.0,0,1,0,1,2,2,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8420bcfca,0,2,0,0,0,1,0,0,0,0,0,0,2,1.0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,64,3
8812,ID_9f8940db7,120000.0,0,4,0,1,1,0,0.0,0,1,0,1,2,2,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8420bcfca,0,2,0,0,0,1,0,0,0,0,0,0,2,1.0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,60,4
8813,ID_84e4721d4,250000.0,0,4,0,1,1,0,0.0,0,1,0,1,2,2,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,894a54bdb,0,2,0,0,0,0,1,0,0,0,0,0,1,2.0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,44,4
8814,ID_ef1873945,250000.0,0,4,0,1,1,0,0.0,0,1,0,1,2,2,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,894a54bdb,0,2,0,0,0,0,0,1,0,0,0,0,1,2.0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,48,4
8815,ID_f59a305c8,70000.0,0,4,0,1,1,1,1.0,0,1,0,1,2,2,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,f7cab867b,0,2,0,0,0,0,1,0,0,0,0,0,2,1.0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,58,4
8816,ID_3213d3604,70000.0,0,4,0,1,1,1,1.0,0,1,0,1,2,2,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,f7cab867b,0,2,0,0,0,1,0,0,0,0,0,0,2,1.0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,36,4
8817,ID_a0e653e41,150000.0,0,3,0,1,1,0,0.0,0,2,0,2,4,4,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,86b9a68cc,1,3,1,0,0,0,1,0,0,0,0,0,2,2.0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,1,0,45,4
8818,ID_b3ee949c3,150000.0,0,3,0,1,1,0,0.0,0,2,0,2,4,4,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,86b9a68cc,1,3,1,0,0,1,0,0,0,0,0,0,2,2.0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,1,0,47,4
8819,ID_2bf6be248,150000.0,0,3,0,1,1,0,0.0,0,2,0,2,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,86b9a68cc,1,3,1,0,1,0,0,0,0,0,0,0,2,2.0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,1,0,85,4
8820,ID_e4248e537,150000.0,0,3,0,1,1,0,0.0,0,2,0,2,4,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,86b9a68cc,1,3,1,0,1,0,0,0,0,0,0,0,2,2.0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,1,0,12,4
8821,ID_a852697e7,100000.0,0,5,0,1,1,0,0.0,0,1,0,4,5,5,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,536c8befb,2,3,1,0,0,0,0,0,1,0,0,0,3,1.6666666,0,1,0,0,0,0,0,1,3,0,0,0,0,0,1,1,0,13,3
8822,ID_3a65ad956,100000.0,0,5,0,1,1,0,0.0,0,1,0,4,5,5,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,536c8befb,2,3,1,0,0,1,0,0,0,0,0,0,3,1.6666666,0,1,0,0,0,0,0,1,3,0,0,0,0,0,1,1,0,34,3
8823,ID_aecf7347d,100000.0,0,5,0,1,1,0,0.0,0,1,0,4,5,5,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,536c8befb,2,3,1,0,0,1,0,0,0,0,0,0,3,1.6666666,0,1,0,0,0,0,0,1,3,0,0,0,0,0,1,1,0,38,3
8824,ID_04746d546,100000.0,0,5,0,1,1,0,0.0,0,1,0,4,5,5,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,536c8befb,2,3,1,0,0,0,0,0,1,0,0,0,3,1.6666666,0,1,0,0,0,0,0,1,3,0,0,0,0,0,1,1,0,17,3
8825,ID_90c8ce371,100000.0,0,5,0,1,1,0,0.0,0,1,0,4,5,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,536c8befb,2,3,1,1,0,0,0,0,0,0,0,0,3,1.6666666,0,1,0,0,0,0,0,1,3,0,0,0,0,0,1,1,0,67,3
8826,ID_ec085edd2,140000.0,0,4,0,1,1,0,0.0,0,1,0,1,2,2,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1c5fa7071,0,2,0,0,0,1,0,0,0,0,0,0,1,2.0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,58,4
8827,ID_69b0b7b6a,140000.0,0,4,0,1,1,0,0.0,0,1,0,1,2,2,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1c5fa7071,0,2,0,0,1,0,0,0,0,0,0,0,1,2.0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,51,4
8828,ID_1d3e84fcc,32000.0,0,4,0,1,1,0,0.0,0,3,0,3,6,6,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,472096de7,2,4,1,0,0,0,0,1,0,0,0,0,3,2.0,0,1,0,0,0,0,0,1,6,0,0,0,0,0,1,1,0,20,3
8829,ID_b17cd4398,32000.0,0,4,0,1,1,0,0.0,0,3,0,3,6,6,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,472096de7,2,4,1,0,0,0,1,0,0,0,0,0,3,2.0,0,1,0,0,0,0,0,1,6,0,0,0,0,0,1,1,0,17,3
8830,ID_ef00feaa6,32000.0,0,4,0,1,1,0,0.0,0,3,0,3,6,6,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,472096de7,2,4,1,0,1,0,0,0,0,0,0,0,3,2.0,0,1,0,0,0,0,0,1,6,0,0,0,0,0,1,1,0,44,3
8831,ID_0905a3e89,32000.0,0,4,0,1,1,0,0.0,0,3,0,3,6,6,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,472096de7,2,4,1,0,1,0,0,0,0,0,0,0,3,2.0,0,1,0,0,0,0,0,1,6,0,0,0,0,0,1,1,0,40,3
8832,ID_2610976b4,32000.0,0,4,0,1,1,0,0.0,0,3,0,3,6,6,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,472096de7,2,4,1,0,1,0,0,0,0,0,0,0,3,2.0,0,1,0,0,0,0,0,1,6,0,0,0,0,0,1,1,0,70,3
8833,ID_aea878427,32000.0,0,4,0,1,1,0,0.0,0,3,0,3,6,6,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,472096de7,2,4,1,0,0,0,1,0,0,0,0,0,3,2.0,0,1,0,0,0,0,0,1,6,0,0,0,0,0,1,1,0,15,3
8834,ID_adfbca9d2,110153.84615384616,0,7,0,1,1,0,0.0,0,2,0,2,4,4,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,60274ee1b,0,4,1,0,0,0,0,1,0,0,0,0,5,0.80000001,1,0,0,0,0,0,0,1,3,0,0,0,0,0,1,1,0,30,4
8835,ID_f7eb4610d,110153.84615384616,0,7,0,1,1,0,0.0,0,2,0,2,4,4,16,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,60274ee1b,0,4,1,0,0,0,0,0,0,0,1,0,5,0.80000001,1,0,0,0,0,0,0,1,3,0,0,0,0,0,1,1,0,28,4
8836,ID_79a8ce9f1,110153.84615384616,0,7,0,1,1,0,0.0,0,2,0,2,4,4,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60274ee1b,0,4,1,0,0,1,0,0,0,0,0,0,5,0.80000001,1,0,0,0,0,0,0,1,3,0,0,0,0,0,1,1,0,64,4
